Zona Eleitoral;Código Município TSE;Município;Bairro;Endereço do Local;CEP do Local;Número do Local;Local de Votação;Seções;Eleitores aptos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;REDUTO DA PAZ;AVENIDA NETUNO LOTE 04 A 7;28897066;1287;ESCOLA MUNICIPAL ALBERTO JORGE;4;1483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;JARDIM MARILEA;AV. JANE MARIA MARTINS FIGUEIRA, S/N;28896052;1295;ESCOLA MUNICIPAL JOSÉ LUIZ DE LEMOS;5;1658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;CIDADE PRAIANA;AV.RIO GRANDE DO SUL S/N;28890000;1309;ESCOLA MUNICIPAL CIDADE PRAIANA;10;3797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;EXTENSÃO DO BOSQUE;RUA RIO GRANDE DO NORTE, S/N;28893289;1317;ESCOLA MUNICIPAL VEREADOR PEDRO MOREIRA DOS SANTOS;7;1945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;VILLAGE RIO DAS OSTRAS;RUA FREI GALVÃO, 414;28893000;1325;ESCOLA MUNICIPAL INAYÁ MORAES D'COUTO;6;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;JARDIM CAMPOMAR;ALAMEDA JARDIM CAMPOMAR, 600;28890389;1333;ESCOLA MUNICIPAL MARIA TEIXEIRA DE PAULA;10;3593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;ÂNCORA;RUA DAS CAMÉLIAS, 1015;28899374;1341;ESCOLA MUNICIPAL PADRE JOSÉ DILSON DÓREA;7;2.569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;PARQUE ZABULÃO;RUA BANGU, 1615;28893809;1350;ESCOLA MUNICIPAL FRANCISCO DE ASSIS MEDEIROS RANGEL;7;2231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;CENTRO;ROD. AMARAL PEIXOTO, 4565;28893076;1368;PARÓQUIA NOSSA SENHORA DA CONCEIÇÃO;8;2343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;CIDADE BEIRA MAR;RUA PARÁ, 181;28890248;1384;CASTELO - INSTITUTO NOSSA SENHORA DA GLÓRIA;10;3659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;NOVA ESPERANÇA;RUA JOSÉ DE MATOS;28893573;1392;COLÉGIO ESTADUAL CINAMOMO;8;2177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;JARDIM MARILEA;RUA VALENÇA S/N;28895898;1406;ESCOLA MUNICIPAL NILTON BALTHAZAR;12;4762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;RECANTO;RUA JORNALISTA JAIME BARREIROS S/N;28890636;1422;ESCOLA MUNICIPAL PROFESSORA NELI APARECIDA TÂMARA LUIZ;5;1524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;LIBERDADE;RUA MAYER 686;28893684;1449;CENTRO EDUCACIONAL CRISTÃO - 2ª IGREJA BATISTA;5;1276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;ÂNCORA;AVENIDA DAS CASUARINAS, S/N;28200000;1481;ESCOLA MUNICIPAL ONDINA PINTO MARCONDES;5;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;VILLAGE RIO DAS OSTRAS;RUA IRMÃ FAUSTINA, S/N;28895618;1490;ESCOLA MUNICIPAL MARIA GORETE VICENTE JORGE - VILA OLÍMPICA;3;1010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;ÂNCORA;RUA DAS DÁLIAS, 73;28899317;1503;CASA DA CRIANÇA;4;1492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;58203;RIO DAS OSTRAS;VILLAGE RIO DAS OSTRAS;RUA FREI GALVÃO;28895614;1511;ESCOLA MUNICIPAL NADIR DA SILVA SALVADOR;5;1777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;CAMPINHO;RUA PINTO TELES, S/N;21341270;1015;CIEP CARLOS DRUMMOND DE ANDRADE;10;4642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA BARÃO, 1317;21321624;1058;SUPREMO CONSELHO DA MAÇONARIA;10;4591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;PRAÇA SECA, 45;21321010;1066;ESCOLA MUNICIPAL DOM ARMANDO LOMBARDI;9;4025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;PRAÇA SECA, S/N;21321010;1074;ESCOLA MUNICIPAL HONDURAS;11;5298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA BARÃO, 807;21321010;1082;PARÓQUIA NOSSA SENHORA DO SAGRADO CORAÇÃO;11;4867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA BARÃO, 585;21321622;1090;ESCOLA PADRE BUTINHÁ;9;4366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA BARÃO, 1180;21321624;1112;ESCOLA ESPECIAL MUNICIPAL PROF MARIA THEREZINHA DE CARVALHO MACHADO;7;2694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA CAPITÃO MENEZES, 986;21320040;1120;EDI EVARISTO DA VEIGA;8;3511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;CAMPINHO;RUA CÂNDIDO BENÍCIO, 159;21320060;1155;INSTITUTO GEREMÁRIO DANTAS;15;6300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA CÂNDIDO BENÍCIO, 2973;22733000;1163;CENTRO MUNICIPAL DE REFERÊNCIA DA PESSOA COM DEFICIÊNCIA MATO ALTO;6;2476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA LUIZ BELTRÃO, 1583;21321234;1180;CENTRO EDUCACIONAL ADVENTISTA;4;1759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;CAMPINHO;RUA CÂNDIDO BENÍCIO, 826;21320062;1198;ESCOLA ESTADUAL PROF MARIA THEREZINHA DE CARVALHO MACHADO;3;1485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA BARÃO, 1180;21321624;1228;CENTRO CULTURAL PROFESSORA DYLA SYLVIA DE SÁ;4;1567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA CÂNDIDO BENÍCIO, 2973;22733000;1236;CENTRO MUNICIPAL DE REFERÊNCIA DA PESSOA COM DEFICIÊNCIA MATO ALTO;8;3770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA FLORIANÓPOLIS, 1496;21321054;1244;CENTRO DE ENSINO NOSSA SENHORA DE FÁTIMA;10;4619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA GUARAPES, 210;21330780;1252;ESCOLA MUNICIPAL JOSÉ JOAQUIM QUEIROZ JUNIOR;2;527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;CAMPINHO;RUA ANA TELES, 30;21341460;1260;ESCOLA MUNICIPAL BARÃO DO AMPARO;2;894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;PRAÇA SECA;RUA BARÃO, 1180;21321624;1279;ESCOLA MUNICIPAL SOBRAL PINTO;8;3426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;JARDIM SULACAP;AVENIDA MARECHAL FONTENELLE, 2756;21740002;1287;ESCOLA MUNICIPAL CORONEL PM FLAVIO MARTINS ALBUQUERQUE;2;576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;VILA VALQUEIRE;RUA POÇOS DE CALDAS, 209;21321570;1295;ESCOLA MUNICIPAL JOSÉ ENRIQUE RODÓ;8;3601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;JARDIM SULACAP;RUA TEÓFILO GUIMARÃES, 604;21741040;1309;ESCOLA MUNICIPAL VISCONDE DE PORTO SEGURO;10;4304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;BENTO RIBEIRO;RUA MACAMBIRA, 208;21331020;1325;EDUCANDÁRIO SÃO JERÔNIMO;6;2361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;JARDIM SULACAP;AVENIDA MARECHAL FONTENELLE, 755 (RUA D S/N);21740001;1333;ESCOLA MUNICIPAL CAMPO DOS AFONSOS;7;2850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;VILA VALQUEIRE;RUA CAMARATUBA, 59;21330190;1341;EDI DEBRET;6;2405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;VILA VALQUEIRE;RUA ANTÔNIO CARLOS PARANHOS, S/N;21321340;1350;ESCOLA MUNICIPAL MARIA DA SILVA FRANÇA;5;1784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;VILA VALQUEIRE;ESTRADA INTENDENTE MAGALHÃES, 655;21331596;1368;COLÉGIO PENTÁGONO;18;8855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;JARDIM SULACAP;RUA BÁRBARA HELIODORA, S/N;21741450;1376;CIEP ARACY DE ALMEIDA (CANTORA);7;3170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;VILA VALQUEIRE;RUA ARICANGA, S/N;21330130;1384;ESCOLA MUNICIPAL CÂNDIDO CAMPOS;6;2396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;VILA VALQUEIRE;RUA DAS CAMELIAS, 292;21330200;1392;ESCOLA MUNICIPAL CARLOS DE LAET;9;4036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;VILA VALQUEIRE;RUA QUIRIRIM 670;21330650;1406;COLÉGIO CURSO DESAFIO;10;4556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;VILA VALQUEIRE;RUA PORTO SANTANA, S/N;21330290;1414;CIEP ALMIR BONFIM DE ANDRADE;7;3400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;VILA VALQUEIRE;RUA DAS ROSAS, 113;21330680;1422;CEV - COLÉGIO VILA VALQUEIRE;5;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;BENTO RIBEIRO;RUA MACAMBIRA, 208;21331320;1430;EDUCANDÁRIO SÃO JERÔNIMO;1;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;60011;RIO DE JANEIRO;BENTO RIBEIRO;RUA BOIACÁ, 35;21331600;1449;COLÉGIO SEPLAF;1;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE NOVO RIO;RUA ESTACIO DE SA S/N;25585000;1015;CIEP 16 - ABILIO HENRIQUES CORREIA;15;5371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE ARARUAMA;ESTRADA SAO JOAO CAXIAS S/N;25585020;1058;ESCOLA ESTADUAL VERA CRUZ;8;3056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE ARARUAMA;RUA DAS ROSAS S/N;25585490;1066;GRUPO ESCOLAR OSCAR PIMENTA SOARES;11;4066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;VENDA VELHA;RUA MARIA JOSÉ, 22;25500000;1082;CENTRO EDUCACIONAL PROFESSORA REGINA CELIA DOS REIS OLIVEIRA;15;4715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE ARARUAMA;AVENIDA CASTRO ALVES 32;25585230;1090;COLEGIO PONCIANO DOS SANTOS;5;1864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE ARARUAMA;AV. CASTRO ALVES 33;25585770;1104;COLEGIO MEU FUTURO;12;4494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE JOSE BONIFACIO;AVENIDA AUTOMOVEL CLUB S/N;25565000;1120;CIEP 135 - AFONSO HENRIQUE LIMA BARRETO;18;4778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE ANALANDIA;ESTRADA MUNICIPAL SÃO JOÃO CAXIAS, 2323;25585230;1180;CENTRO DE EDUCAÇÃO MALVINA QUEIROZ;12;4101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE ANALANDIA;RUA DOUTOR AFONSO QUEIROZ MATOZO 27/28;25585720;1198;EXTERNATO JOSE LEVI;7;2644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE MIRIM;RUA GIL DE QUEIROZ S/N;25515420;1210;ESCOLA MUNICIPAL AMELIA BARBOSA DE MOURA;4;1419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;VENDA VELHA;RUA PIRACICABA 96;25565550;1260;IGREJA BATISTA DE FONTE CARIOCA;12;4452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;JARDIM SUMARE;ESTRADA DAS PEDRINHAS;25580660;1317;POSTO DE SAUDE;14;4448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;JARDIM SUMARE;AVENIDA MIGUEL COUTO 619;25575580;1325;GRUPO ESCOLAR CASIMIRO DE ABREU;10;4057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;JARDIM SUMARE;RUA NOVE LT 12;25500000;1333;TEMPLO BATISTA;10;2396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;VILAR FORMOSO;RUA PASTOR JOÃO BARRETO, 20;25575690;1368;ESCOLA MUNICIPAL FRANCISCA JEREMIAS;7;2647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE JOSE BONIFACIO;RUA JUPARANA S/N;25565360;1376;CIEP 175 - CIEP JOSE LINS DO REGO;6;1931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;JARDIM OLAVO BILAC;RUA VISCONDE DE NITEROI QD 54 LT 14 A 17;25575320;1457;CRECHE MARIA FERREIRA FIGUEIRAS;1;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;PARQUE ARARUAMA;RUA DAS ROSAS S/N;25585490;1473;GRUPO ESCOLAR OSCAR PIMENTA SOARES;1;349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;VENDA VELHA;RUA BRASIL VALÉRIO S/N;25500000;1511;ESCOLA MUNICIPAL VALÉRIO VILLAS BOAS;15;5764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;VENDA VELHA;RUA QUELUZ , 23;25581010;1538;ESCOLA MUNICIPAL DEPUTADO LUCAS DE ANDRADE;8;2956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;VILA SAO JOSE;AV. GETÚLIO VARGAS , 16;25575613;1546;ASSEMBLEIA DE DEUS;11;3192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;JARDIM OLAVO BILAC;RUA VISCONDE DE NITERÓI QD 54 LT 14 A 17;25575320;1554;CRECHE MARIA FERREIRA FIGUEIRAS;9;3528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;RUA MARIA JANUARIA S/N;25515331;1562;ESCOLA MUNICIPAL ARMANDO DE OLIVEIRA;7;2597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;RUA MOACIR MARQUES MORADO 119;25520390;1570;COLEGIO SANTA LUCIA;10;2170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;AV. AUTOMOVEL CLUB S/N;25515120;1589;COLEGIO ESTADUAL PEDRO ALVARES CABRAL;6;2168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;AVENIDA AUTOMOVEL CLUB 269;25515125;1597;COLEGIO SANTA MARIA;18;4389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;RUA ROBERTO BEDRAN S/N;25515070;1600;COLEGIO ESTADUAL PROFESSOR MURILO BRAGA;20;3880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;RUA SANTA TEREZA S/N;25515070;1619;COLEGIO ESTADUAL CAETANO BELLONI;6;2156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;RUA SAO JOAO BATISTA 297;25515520;1627;INSTITUTO LUDOLF REIS;8;2967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;RUA DA MATRIZ;25520640;1635;UNIGRANRIO;10;2210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;RUA DA MATRIZ 204;25520640;1643;UNIGRANRIO;23;3936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;AV AUTOMOVEL CLUBE S/N;25515120;1651;CIEP 169 - MARIA AUGUSTA CORREIA;8;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;RUA COMANDANTE ARY PARREIRAS 147-A;25515080;1660;COLEGIO LIMA NUNES;4;1365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;59013;SÃO JOÃO DE MERITI;CENTRO;AV. AUTOMOVEL CLUB 66;25515126;1678;SESC;12;2391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;COELHO DA ROCHA;RUA BRILHANTE, 904;25550380;1104;COLÉGIO ESTADUAL CASEMIRO MEIRELLES;16;6137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;COELHO DA ROCHA;RUA PADRE VIEIRA S/N;25560030;1120;ESCOLA ESTADUAL PRAÇA DA BANDEIRA;7;2910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;COELHO DA ROCHA;AV. PLACIDO FIGUEIREDO JUNIOR, S/N;25555080;1139;COLÉGIO ESTADUAL RUBENS FARRULA;17;4306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;COELHO DA ROCHA;RUA DA MATRIZ, 3600;25550170;1147;COLÉGIO ESTADUAL ANTÔNIO GONCALVES;17;6408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;COELHO DA ROCHA;RUA VHAIL PEREIRA, 98;25550630;1163;ESCOLA MUNICIPAL UNIDADE INTEGRADA DE 1º GRAU;18;6917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;COELHO DA ROCHA;RUA VEREADOR CELSO MOREIRA GUERRA, S/N;25550590;1210;CIEP 400 OSWALD DE ANDRADE;16;5970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;JARDIM METRÓPOLE;AVENIDA DO COMÉRCIO, 40;25575110;1244;COLÉGIO E CURSO PROGRESSÃO;10;4049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;JARDIM METRÓPOLE;AV. DO COMÉRCIO, 118;25575110;1252;CIEP 115 - ANTÔNIO FRANCISCO LISBOA - O ALEIJADINHO;18;6214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;JARDIM METRÓPOLE;RUA RIO CLARO, 20;25035360;1260;ESCOLA MUNICIPAL JARDIM METRÓPOLE;16;3703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;JARDIM METRÓPOLE;RUA VASCO AFONSO DE CARVALHO, S/N;25570445;1309;ESCOLA MUNICIPAL VASCO AFONSO DE CARVALHO;14;5304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;59013;SÃO JOÃO DE MERITI;PRACA DA BANDEIRA;AVENIDA COMENDADOR TELES , 244;25561160;1376;ESCOLA MUNICIPAL PROFESSORA LÍGIA DA SILVA FRANÇA;14;5237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
